도로명전체주소,사업장명,의료인수,입원실수,병상수,총면적,진료과목내용명,종별코드,종별코드명,시도코드,시도명,시군구코드,시군구명,X좌표,Y좌표,의사총수,일반의 의사수,인턴 의사수,레지던트 의사수,전문의합계,내과,신경과,정신건강의학과,외과,정형외과,신경외과,흉부외과,성형외과,마취통증의학과,산부인과,소아청소년과,안과,이비인후과,피부과,비뇨의학과,영상의학과,방사선종양학과,병리과,진단검사의학과,결핵과,재활의학과,핵의학과,가정의학과,응급의학과,직업환경의학과,예방의학과,치과,구강악안면외과,치과보철과,치과교정과,소아치과,치주과,치과보존과,구강내과,영상치의학과,구강병리과,예방치과,통합치의학과,한방내과,한방부인과,한방소아과,한방안·이비인후·피부과,한방신경정신과,침구과,한방재활의학과,사상체질과,한방응급,의료장비합계,유방촬영장치,CT,콘빔CT,양전자단층촬영기 (PET),골밀도검사기,MRI,초음파영상진단기,종양치료기 (Gamma Knife),종양치료기 (Cyber Knife),종양치료기 (양성자치료기),체외충격파쇄석기,혈액투석을위한인공신장기,구글점수,구글건수,다음점수,다음건수,네이버평점,네이버건수,진료만족도,의료진친절도,시설만족도,평가인원,총건수,최종점수,최종보정점수
부산광역시 동래구 안연로109번길 27 (안락동),동래봉생병원,234.0,68.0,262.0,12553.77,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",11.0,종합병원,210000.0,부산,210003.0,부산동래구,129.096142,35.1969249,39.0,0.0,0.0,0.0,37.0,10.0,2.0,1.0,3.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,28.0,3.0,20.0,3.1,15.0,4.23,126.0,9.3,8.0,8.0,6.0,50,2.83234375,2.83234375
"부산광역시 동래구 충렬대로 96 (온천동, 광혜병원)",의료법인 광혜의료재단 광혜병원,123.0,71.0,196.0,9876.85,"내과, 신경과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 영상의학과, 진단검사의학과, 재활의학과",11.0,종합병원,210000.0,부산,210003.0,부산동래구,129.0711482,35.207010499999996,24.0,2.0,0.0,0.0,21.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.2,17.0,,,4.39,137.0,10.0,10.0,10.0,7.0,34,3.19140625,3.19140625
부산광역시 동래구 충렬대로 187 (명륜동),대동병원,374.0,129.0,428.0,24095.65,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 구강악안면외과",11.0,종합병원,210000.0,부산,210003.0,부산동래구,129.08020159999998,35.2042463,81.0,5.0,5.0,6.0,64.0,13.0,3.0,1.0,4.0,7.0,1.0,0.0,1.0,4.0,2.0,5.0,0.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,12.0,2.8,54.0,,,4.41,316.0,9.2,9.5,9.0,10.0,93,2.8626512096774195,2.8626512096774195
대전광역시 동구 동서대로 1672 (성남동),대전한국병원,151.0,65.0,267.0,14820.0,"가정의학과, 이비인후과, 마취통증의학과, 치과, 응급의학과, 정형외과, 성형외과, 흉부외과, 신경외과, 재활의학과, 비뇨의학과, 진단검사의학과, 소아청소년과, 산부인과, 외과, 내과",11.0,종합병원,250000.0,대전,250004.0,대전동구,127.4358,36.3482369,30.0,1.0,0.0,0.0,29.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,1.0,9.0,4.1,9.0,1.5,17.0,4.15,96.0,6.3,6.3,7.7,3.0,38,2.43996710526316,2.43996710526316
"대전광역시 중구 문화로 282 (대사동, 충남대학교병원)",충남대학교병원,1517.0,350.0,1316.0,106235.56,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 예방의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",1.0,상급종합병원,250000.0,대전,250005.0,대전중구,127.41536299999999,36.316908000000005,533.0,0.0,44.0,158.0,329.0,82.0,12.0,10.0,19.0,19.0,11.0,9.0,6.0,17.0,11.0,20.0,14.0,10.0,5.0,9.0,16.0,6.0,9.0,7.0,0.0,11.0,3.0,7.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2.0,6.0,1.0,2.0,3.0,5.0,77.0,1.0,0.0,0.0,2.0,55.0,3.1,68.0,,,4.351932115,383.0,10.0,10.0,10.0,15.0,115,2.9761144498981,2.9761144498981
"대전광역시 중구 목중로 29 (목동, 선병원)",의료법인영훈의료재단 대전선병원,354.0,97.0,402.0,29090.54,"방사선종양학과, 안과, 치과, 피부과, 정신건강의학과, 이비인후과, 비뇨의학과, 재활의학과, 성형외과, 응급의학과, 가정의학과, 영상의학과, 마취통증의학과, 병리과, 핵의학과, 진단검사의학과, 신경과, 흉부외과, 신경외과, 정형외과, 소아청소년과, 산부인과, 외과, 내과",11.0,종합병원,250000.0,대전,250005.0,대전중구,127.4104139,36.3360669,93.0,1.0,7.0,17.0,67.0,16.0,3.0,1.0,4.0,7.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,2.0,1.0,1.0,2.0,2.0,15.0,0.0,0.0,0.0,1.0,24.0,4.0,23.0,2.3,18.0,4.38,85.0,8.6,8.1,8.6,12.0,51,3.2075980392156898,3.2075980392156898
광주광역시 서구 월드컵4강로 223 (쌍촌동),광주한국병원,85.0,84.0,250.0,11007.19,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 응급의학과",11.0,종합병원,240000.0,광주,240003.0,광주서구,,,25.0,0.0,0.0,0.0,25.0,7.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,32.0,4.7,6.0,,,4.2,79.0,8.4,9.2,7.6,5.0,16,3.541015625,1.95366379310345
광주광역시 서구 상무자유로 181-7 (치평동),상무병원,102.0,45.0,202.0,5035.74,"산부인과, 응급의학과, 이비인후과, 진단검사의학과, 비뇨의학과, 소아청소년과, 신경과, 흉부외과, 영상의학과, 마취통증의학과, 신경외과, 정형외과, 외과, 내과",11.0,종합병원,240000.0,광주,240003.0,광주서구,126.85388030000001,35.152750899999994,25.0,0.0,0.0,0.0,25.0,5.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.4,11.0,,,4.27,126.0,10.0,10.0,9.4,7.0,26,3.09465144230769,2.7745150862069
광주광역시 서구 금화로59번길 6 (금호동),서광병원,104.0,52.0,128.0,10894.3,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 응급의학과",11.0,종합병원,240000.0,광주,240003.0,광주서구,126.8557303,35.132594899999994,23.0,0.0,0.0,0.0,23.0,7.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,31.0,3.9,7.0,3.8,24.0,3.83,69.0,5.0,6.0,6.0,4.0,39,3.28557692307692,3.28557692307692
광주광역시 남구 서문대로654번길 5 (진월동),광주씨티병원,109.0,46.0,178.0,6355.0,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과",11.0,종합병원,240000.0,광주,240005.0,광주남구,126.8994848,35.11771470000001,24.0,0.0,0.0,0.0,23.0,4.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,,,4.25,68.0,10.0,10.0,10.0,5.0,13,3.34134615384615,1.4978448275862102
광주광역시 남구 대남대로 238 (백운동),동아병원,206.0,67.0,258.0,13021.7,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 응급의학과",11.0,종합병원,240000.0,광주,240005.0,광주남구,126.89983799999999,35.13469,31.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,26.0,3.2,15.0,2.1,13.0,,,8.4,7.3,7.3,5.0,28,2.44821428571429,2.36379310344828
광주광역시 남구 양림로 37 (양림동),광주기독병원,542.0,180.0,557.0,40189.11,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 결핵과, 가정의학과, 핵의학과, 응급의학과, 치과, 치과",11.0,종합병원,240000.0,광주,240005.0,광주남구,126.911875,35.136665,137.0,1.0,16.0,29.0,90.0,25.0,1.0,1.0,6.0,7.0,6.0,1.0,0.0,5.0,3.0,6.0,0.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,2.0,0.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,1.0,26.0,3.9,34.0,,,4.203594771000001,306.0,10.0,10.0,10.0,14.0,71,3.24961523586048,3.24961523586048
광주광역시 서구 무진대로 975 (광천동),선한병원,69.0,59.0,227.0,11926.8,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 재활의학과, 가정의학과, 치주과",11.0,종합병원,240000.0,광주,240003.0,광주서구,126.88699869999999,35.1615633,22.0,1.0,0.0,0.0,21.0,4.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.3,8.0,,,4.48,301.0,10.0,10.0,10.0,3.0,45,3.78715277777778,3.78715277777778
"대구광역시 달서구 월배로 97, 나사렛병원 (진천동)",나사렛종합병원,18.0,93.0,274.0,14544.28,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 가정의학과, 응급의학과",11.0,종합병원,230000.0,대구,230007.0,대구달서구,128.5250991,35.814713,26.0,0.0,0.0,0.0,25.0,6.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.4,19.0,3.0,12.0,4.08,80.0,10.0,10.0,10.0,4.0,41,2.2797256097561003,2.2797256097561003
제주특별자치도 제주시 아란13길 15 (아라일동),제주대학교병원,656.0,192.0,650.0,86499.4,"방사선종양학과, 핵의학과, 피부과, 예방치과, 재활의학과, 흉부외과, 응급의학과, 가정의학과, 정신건강의학과, 병리과, 마취통증의학과, 영상의학과, 진단검사의학과, 성형외과, 안과, 이비인후과, 비뇨의학과, 정형외과, 신경과, 신경외과, 소아청소년과, 산부인과, 외과, 내과",11.0,종합병원,390000.0,제주,390200.0,제주시,126.54521090000001,33.4671105,246.0,1.0,22.0,50.0,169.0,41.0,8.0,7.0,8.0,10.0,6.0,4.0,3.0,9.0,4.0,10.0,4.0,4.0,1.0,4.0,12.0,2.0,5.0,3.0,0.0,4.0,2.0,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,4.0,2.0,1.0,2.0,2.0,40.0,0.0,0.0,0.0,1.0,54.0,3.8,45.0,1.8,38.0,4.35,130.0,10.0,10.0,10.0,5.0,99,2.8436868686868704,2.8436868686868704
"제주특별자치도 제주시 도령로 65 (연동, 한라병원)",제주한라병원,434.0,132.0,586.0,21521.57,"피부과, 응급의학과, 신경과, 핵의학과, 가정의학과, 방사선종양학과, 재활의학과, 흉부외과, 병리과, 정신건강의학과, 비뇨의학과, 이비인후과, 진단검사의학과, 성형외과, 영상의학과, 마취통증의학과, 예방치과, 신경외과, 정형외과, 산부인과, 안과, 소아청소년과, 외과, 내과",11.0,종합병원,390000.0,제주,390200.0,제주시,126.4850403,33.489961,131.0,3.0,0.0,15.0,115.0,21.0,1.0,4.0,12.0,5.0,7.0,6.0,2.0,4.0,5.0,7.0,1.0,1.0,0.0,2.0,6.0,2.0,2.0,3.0,0.0,2.0,1.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,3.0,0.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,1.0,37.0,3.0,52.0,2.0,40.0,3.948085106,47.0,10.0,10.0,10.0,5.0,98,2.2595866803252598,2.2595866803252598
제주특별자치도 제주시 서광로 193 (삼도일동),한국병원,139.0,83.0,217.0,3000.0,"성형외과, 예방치과, 응급의학과, 비뇨의학과, 가정의학과, 마취통증의학과, 진단검사의학과, 영상의학과, 신경외과, 정형외과, 신경과, 소아청소년과, 이비인후과, 산부인과, 외과, 내과",11.0,종합병원,390000.0,제주,390200.0,제주시,126.51706200000001,33.500233,35.0,1.0,0.0,0.0,33.0,9.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,31.0,3.5,8.0,,,4.31,121.0,10.0,10.0,8.0,3.0,23,3.2523777173912998,2.57947198275862
제주특별자치도 제주시 연신로 52 (이도이동),한마음병원,255.0,79.0,245.0,12691.7,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 예방치과",11.0,종합병원,390000.0,제주,390200.0,제주시,126.5461481,33.496354700000005,35.0,1.0,0.0,0.0,35.0,7.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,28.0,3.9,19.0,,,4.21,198.0,10.0,10.0,10.0,1.0,43,3.2369186046511604,3.2369186046511604
제주특별자치도 서귀포시 장수로 47 (동홍동),제주특별자치도 서귀포의료원,175.0,67.0,240.0,9672.39,"정신건강의학과, 치주과, 치과교정과, 치과보철과, 가정의학과, 영상의학과, 이비인후과, 소아청소년과, 산부인과, 병리과, 마취통증의학과, 흉부외과, 신경외과, 정형외과, 외과, 내과",11.0,종합병원,390000.0,제주,390100.0,서귀포시,126.5639216,33.2555355,44.0,0.0,0.0,0.0,43.0,8.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,26.0,3.4,16.0,2.6,15.0,3.97,18.0,6.0,6.0,6.0,2.0,33,2.7571022727272703,2.7571022727272703
전라남도 영광군 영광읍 신남로 265,의료법인 거명의료재단 영광기독병원,65.0,63.0,206.0,,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 영상의학과, 진단검사의학과",11.0,종합병원,360000.0,전남,360014.0,영광군,126.51087700000001,35.274938,15.0,1.0,0.0,0.0,14.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,,4.37,115.0,10.0,10.0,10.0,1.0,15,3.6510416666666696,1.8884698275862102
전라남도 화순군 화순읍 서양로 322,화순전남대학교병원,706.0,197.0,684.0,94565.3,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 치과",1.0,상급종합병원,360000.0,전남,360022.0,화순군,127.0025,35.059433299999995,247.0,2.0,19.0,72.0,152.0,44.0,1.0,3.0,20.0,7.0,6.0,3.0,0.0,6.0,3.0,5.0,0.0,7.0,2.0,5.0,10.0,4.0,6.0,5.0,0.0,1.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,6.0,0.0,2.0,1.0,4.0,29.0,1.0,0.0,0.0,1.0,30.0,4.1,25.0,3.9,10.0,4.707782805,221.0,10.0,10.0,9.3,6.0,62,4.31414665669103,4.31414665669103
전라남도 해남군 옥천면 해남로 597,해남우리종합병원,85.0,116.0,496.0,17956.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 진단검사의학과, 가정의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과",11.0,종합병원,360000.0,전남,360021.0,해남군,126.6465633,34.5842521,26.0,2.0,0.0,0.0,24.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,30.0,3.6,11.0,5.0,1.0,4.37,150.0,,,,,30,3.4911458333333303,3.4911458333333303
전라남도 해남군 해남읍 해남로 45,의료법인행촌의료재단 해남종합병원,94.0,107.0,396.0,10725.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 치과",11.0,종합병원,360000.0,전남,360021.0,해남군,126.6127915,34.5717972,25.0,2.0,0.0,0.0,23.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,30.0,3.5,4.0,3.0,3.0,4.16,104.0,10.0,0.0,0.0,1.0,20,2.85234375,1.96713362068966
전라남도 여수시 무선로 95 (선원동),여천전남병원,161.0,113.0,299.0,17405.0,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 가정의학과, 직업환경의학과, 응급의학과, 치과보존과",11.0,종합병원,360000.0,전남,360500.0,여수시,127.65432390000001,34.7691121,42.0,2.0,0.0,0.0,40.0,6.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2.0,0.0,1.0,2.0,2.0,15.0,0.0,0.0,0.0,2.0,21.0,3.2,17.0,1.0,13.0,4.28,96.0,9.6,9.6,9.6,9.0,42,2.33779761904762,2.33779761904762
"전라남도 여수시 좌수영로 49 (광무동, 전남병원)",여수전남병원,121.0,83.0,283.0,8402.0,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과, 가정의학과, 응급의학과",11.0,종합병원,360000.0,전남,360500.0,여수시,127.72801799999999,34.745067299999995,38.0,2.0,0.0,3.0,33.0,5.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0,27.0,3.1,14.0,2.3,3.0,3.69,42.0,7.6,7.6,7.0,5.0,22,2.18828125,1.66007543103448
